"mese","orario","reparto_ragg","reparto","Con/senza ausili","accomp_ragg","tipo_accompagnamento","tot_trasporti","trasporti_interni","trasporti_esterni"
"January","04-05","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,05808","0,034848","0,023232"
"January","04-05","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,149236363636363","0,089541818181818","0,059694545454545"
"January","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","0,711359999999998","0,426815999999999","0,284543999999999"
"January","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","0,339512727272727","0,203707636363635","0,13580509090909"
"January","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,134312727272727","0,080587636363636","0,053725090909091"
"January","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,049745454545454","0,029847272727273","0,019898181818182"
"January","04-05","Neurology","Neurology","Without help","Without help","On foot","0,135447272727273","0,081268363636363","0,054178909090909"
"January","04-05","Neurology","Neurology","With help","With help","With wheelchair","0,79010909090909","0,474065454545454","0,316043636363636"
"January","04-05","Neurology","Neurology","With help","With help","With stretcher","0,17072","0,102432","0,068288"
"January","04-05","Neurology","Neurology","With help","With help","With bed","0,228567272727272","0,137140363636364","0,091426909090909"
"January","04-05","Neurology","Neurology","With help","With help","With body trolleys","0,04656","0,027936","0,018624"
"January","04-05","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,039709090909091","0,023825454545455","0,015883636363637"
"January","04-05","Others","Hepato-biliary surgery","With help","With help","With wheelchair","0,37128","0,222768","0,148512"
"January","04-05","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,163469090909092","0,098081454545455","0,065387636363637"
"January","04-05","Others","Hepato-biliary surgery","With help","With help","With bed","0,142952727272728","0,085771636363636","0,057181090909091"
"January","04-05","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,005294545454546","0,003176727272727","0,002117818181818"
"January","04-05","Others","Urgency Surgery","Without help","Without help","On foot","0,048698181818182","0,029218909090909","0,019479272727273"
"January","04-05","Others","Urgency Surgery","With help","With help","With wheelchair","0,405818181818182","0,243490909090909","0,162327272727273"
"January","04-05","Others","Urgency Surgery","With help","With help","With stretcher","0,08928","0,053568","0,035712000000001"
"January","04-05","Others","Urgency Surgery","With help","With help","With bed","0,097396363636364","0,058437818181818","0,038958545454546"
"January","04-05","Others","Urgency Surgery","With help","With help","With body trolleys","0,02232","0,013392000000001","0,008928"
"January","04-05","Others","Geriatrics","Without help","Without help","On foot","0,1056","0,06336","0,04224"
"January","04-05","Others","Geriatrics","With help","With help","With wheelchair","0,50336","0,302016","0,201344"
"January","04-05","Others","Geriatrics","With help","With help","With stretcher","0,24024","0,144144","0,096096"
"January","04-05","Others","Geriatrics","With help","With help","With bed","0,09504","0,057024","0,038016"
"January","04-05","Others","Geriatrics","With help","With help","With body trolleys","0,0352","0,02112","0,01408"
"January","04-05","Others"," Liver unit","Without help","Without help","On foot","0,073309090909091","0,043985454545454","0,029323636363637"
"January","04-05","Others"," Liver unit","With help","With help","With wheelchair","0,427636363636364","0,256581818181818","0,171054545454546"
"January","04-05","Others"," Liver unit","With help","With help","With stretcher","0,0924","0,05544","0,03696"
"January","04-05","Others"," Liver unit","With help","With help","With bed","0,123709090909091","0,074225454545454","0,049483636363636"
"January","04-05","Others"," Liver unit","With help","With help","With body trolleys","0,0252","0,015120000000001","0,01008"
"January","05-06","Cardiology","Cardiology","Without help","Without help","On foot","0,229240519480519","0,137544311688312","0,091696207792207"
"January","05-06","Cardiology","Cardiology","With help","With help","With wheelchair","1,40091428571428","0,840548571428571","0,560365714285714"
"January","05-06","Cardiology","Cardiology","With help","With help","With stretcher","0,331125194805194","0,198675116883117","0,132450077922077"
"January","05-06","Cardiology","Cardiology","With help","With help","With bed","0,305654025974026","0,183392415584415","0,122261610389611"
"January","05-06","Cardiology","Cardiology","With help","With help","With body trolleys","0,050942337662338","0,030565402597402","0,020376935064935"
"January","05-06","Medical clinic","Medical clinic","Without help","Without help","On foot","0,133901298701298","0,080340779220779","0,053560519480519"
"January","05-06","Medical clinic","Medical clinic","With help","With help","With wheelchair","0,87035844155844","0,522215064935064","0,348143376623376"
"January","05-06","Medical clinic","Medical clinic","With help","With help","With stretcher","0,386639999999999","0,231984","0,154655999999999"
"January","05-06","Medical clinic","Medical clinic","With help","With help","With bed","0,180766753246753","0,108460051948052","0,072306701298701"
"January","05-06","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,092057142857143","0,055234285714286","0,036822857142858"
"January","05-06","Day Surgery","Day Surgery","Without help","Without help","On foot","0,219478441558441","0,131687064935064","0,087791376623376"
"January","05-06","Day Surgery","Day Surgery","With help","With help","With wheelchair","0,938879999999997","0,563327999999998","0,375551999999999"
"January","05-06","Day Surgery","Day Surgery","With help","With help","With stretcher","0,217954285714285","0,130772571428571","0,087181714285714"
"January","05-06","Day Surgery","Day Surgery","With help","With help","With bed","0,246913246753246","0,148147948051948","0,098765298701298"
"January","05-06","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,03657974025974","0,021947844155844","0,014631896103896"
"January","05-06","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,126794805194806","0,076076883116883","0,050717922077922"
"January","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","1,61663376623377","0,96998025974026","0,646653506493507"
"January","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","0,662502857142858","0,397501714285715","0,265001142857143"
"January","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With bed","0,684691948051948","0,410815168831169","0,273876779220779"
"January","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,034868571428571","0,020921142857143","0,013947428571429"
"January","05-06","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,244388571428572","0,146633142857143","0,097755428571428"
"January","05-06","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","1,49348571428571","0,896091428571428","0,597394285714286"
"January","05-06","Internal Medicine","Internal Medicine","With help","With help","With stretcher","0,353005714285714","0,211803428571428","0,141202285714286"
"January","05-06","Internal Medicine","Internal Medicine","With help","With help","With bed","0,325851428571428","0,195510857142857","0,130340571428571"
"January","05-06","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,054308571428571","0,032585142857143","0,021723428571429"
"January","05-06","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,127916883116883","0,07675012987013","0,051166753246754"
"January","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","0,831459740259741","0,498875844155845","0,332583896103896"
"January","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","0,36936","0,221616","0,147744"
"January","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,172687792207793","0,103612675324676","0,069075116883117"
"January","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,087942857142857","0,052765714285714","0,035177142857143"
"January","05-06","Neurology","Neurology","Without help","Without help","On foot","0,261219740259739","0,156731844155844","0,104487896103896"
"January","05-06","Neurology","Neurology","With help","With help","With wheelchair","1,11743999999999","0,670463999999999","0,446975999999999"
"January","05-06","Neurology","Neurology","With help","With help","With stretcher","0,259405714285714","0,155643428571428","0,103762285714286"
"January","05-06","Neurology","Neurology","With help","With help","With bed","0,293872207792208","0,176323324675324","0,117548883116883"
