Company,Bean_Origin,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin
Pralus,Claudio Corallo w/ nibs,2007,75,France,4,Forastero,Sao Tome
Pralus,"Monte Alegre (Itacare), Brazil",2006,75,France,3,Forastero,Brazil
Pralus,Tanzania,2006,75,France,"3,5",Criollo,Tanzania
Pralus,Sao Tome & Principe,2006,75,France,"3,5",Forastero,Sao Tome & Principe
Pralus,Trinidad,2006,75,France,"3,5",Trinitario,Trinidad
Pralus,"Madagascar, Nosy Be Isle.",2006,75,France,"3,75",Criollo,Madagascar
Pralus,"Java, Indonesie",2006,75,France,"3,5",Criollo,Indonesia
Pralus,"Barlovento, Venezuela",2006,75,France,"3,5",Trinitario,Venezuela
Pralus,Jamaique,2006,75,France,4,Trinitario,Jamaica
Pralus,Equateur,2006,75,France,3,Trinitario,Ecuador
Pralus,Vanuatu,2006,75,France,3,Trinitario,Vanuatu
Pralus,Ghana,2006,75,France,"3,25",Forastero,Ghana
Pralus,Colombie,2006,75,France,"3,5",Trinitario,Colombia
Pralus,Fortissima,2006,80,France,4,"Criollo, Trinitario",Ecuador
Pralus,Cuba,2006,75,France,3,Trinitario,Cuba
Pralus,"Caracas, Venezuela and Ghana",2006,75,France,3,"Trinitario, Forastero","Venezuela, Ghana"
Pralus,"Djakarta, Java and Ghana",2006,75,France,"3,5","Criollo, Forastero","Indonesia, Ghana"
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",2016,77,U.K.,"3,5",,Ecuador
Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70,U.K.,"3,5",Trinitario,Grenada
Pump Street Bakery,"Akesson's, batch 4411",2015,74,U.K.,"3,5",Criollo,Madagascar
Pump Street Bakery,Honduras,2015,80,U.K.,"2,75",,Honduras
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75,U.K.,"2,75",Trinitario,Venezuela
Pump Street Bakery,Guantupi River,2014,75,U.K.,3,Forastero (Nacional),Ecuador
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72,U.K.,"3,25",Trinitario,Madagascar
Pump Street Bakery,Guantupi River,2014,85,U.K.,"2,75",Forastero (Nacional),Ecuador
Pura Delizia,Venezuela,2012,73,Italy,"2,75",,Venezuela
Q Chocolate,Brazil,2013,75,Brazil,"3,25",,Brazil
Q Chocolate,Brazil,2013,85,Brazil,"3,5",,Brazil
Q Chocolate,Brazil,2013,55,Brazil,"2,75",,Brazil
Q Chocolate,Brazil,2013,80,Brazil,"3,25",,Brazil
Q Chocolate,Brazil,2012,60,Brazil,3,,Brazil
Q Chocolate,Brazil,2012,65,Brazil,"3,25",,Brazil
Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70,Mexico,"2,75",Criollo,Mexico
Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74,Mexico,3,Trinitario,Mexico
Raaka,Amazon Basin Blend,2016,70,U.S.A.,3,,"Peru(SMartin,Pangoa,nacional)"
Raaka,Virunga,2015,75,U.S.A.,"2,75",Forastero,Congo
Raaka,Madagascar,2012,75,U.S.A.,"3,25",Trinitario,Madagascar
Raaka,La Red,2011,85,U.S.A.,"3,5",,Dominican Republic
Rain Republic,Suchitepequez E.,2010,70,Guatemala,"2,75",,Guatemala
Rancho San Jacinto,Ecuador,2010,75,Eucador,3,"Forastero(Arriba, CCN)",Ecuador
Ranger,"San Martin, Batch 2",2015,70,U.S.A.,"2,5",,Peru
Ranger,"Chulucanas, Batch 1",2015,80,U.S.A.,"3,25",,Peru
Ranger,"Tumbes, Batch 2",2015,73,U.S.A.,"3,5",Criollo,Peru
Raoul Boulanger,Piura,2016,75,France,"3,25",Criollo,Peru
Raw Cocoa,Raw,2012,70,Poland,"2,5",Criollo,
Republica del Cacao (aka Confecta),Esmeraldas,2010,75,Ecuador,"3,25",,Ecuador
Republica del Cacao (aka Confecta),"Los Rios, Vinces",2009,75,Ecuador,"2,5",Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),Manabi,2007,75,Ecuador,3,Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),El Oro,2007,67,Ecuador,"3,5",Forastero (Arriba),Ecuador
Republica del Cacao (aka Confecta),Los Rios,2007,75,Ecuador,"3,75",Forastero (Arriba),Ecuador
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",2016,75,U.S.A.,"3,75",,Ecuador
Ritual,"Camino Verde P., Balao, Guayas, 2014",2015,85,U.S.A.,"3,5",,Ecuador
Ritual,"Mid Mountain, 2014",2015,70,U.S.A.,"3,5",Blend,
Ritual,"Toledo District, Maya",2013,75,U.S.A.,"3,75",Trinitario,Belize
Ritual,"Maranon, Cajamarca",2013,75,U.S.A.,3,Forastero (Nacional),Peru
Ritual,Sambirano,2012,75,U.S.A.,4,Trinitario,Madagascar
Ritual,"Camino Verde P., 2012, Balao, Guayas",2012,75,U.S.A.,"3,25",Nacional (Arriba),Ecuador
Ritual,Gran Couva,2012,75,U.S.A.,"3,5",Trinitario,Trinidad
Ritual,Costa Rica,2011,75,U.S.A.,"3,5",,Costa Rica
Roasting Masters,"La Dorado, light roast",2016,70,South Korea,"3,25",,Costa Rica
Roasting Masters,"Tapanti, light roast",2016,70,South Korea,"3,25",,Costa Rica
Roasting Masters,Maleku,2016,70,South Korea,"3,25",,Costa Rica
Robert (aka Chocolaterie Robert),Madagascar,2013,75,Madagascar,"3,25",Trinitario,Madagascar
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,2013,68,Madagascar,"3,25",Trinitario,Madagascar
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",2012,66,U.K.,"3,5",Trinitario,Grenada
Rogue,"La Masica, Batch 1, FHIA Research Center",2016,75,U.S.A.,"3,75",,Honduras
Rogue,"Caranero, Choc. Garage Exclusive",2015,70,U.S.A.,"3,75",,Venezuela
Rogue,"Tranquilidad, Batch 1",2015,75,U.S.A.,"3,25",,Bolivia
Rogue,Porcelana,2014,80,U.S.A.,"3,75",Criollo,Venezuela
Rogue,"Akessons Estate, Sambirano, 2013",2013,70,U.S.A.,"3,5",Trinitario,Madagascar
Rogue,"Hispaniola, 2013",2013,70,U.S.A.,"3,5",,Dominican Republic
Rogue,"Silvestre, Batch 7, 2013",2013,75,U.S.A.,4,,Bolivia
Rogue,"Bachelor's Hall E., St. Thomas Parish",2013,75,U.S.A.,"3,75",Trinitario,Jamaica
Rogue,"Camino Verde P., Balao, Guayas",2012,75,U.S.A.,"3,75",Nacional (Arriba),Ecuador
Rogue,"Silvestre, Batch 1, 2011",2011,75,U.S.A.,3,Criollo,Bolivia
Rogue,Piura,2010,75,U.S.A.,"3,75",,Peru
Rogue,Rio Caribe,2009,70,U.S.A.,"3,5",Trinitario,Venezuela
Rogue,"Hispaniola, 2008",2008,70,U.S.A.,"2,75",,Dominican Republic
Rogue,Jamaica,2008,70,U.S.A.,"2,75",Trinitario,Jamaica
Rogue,"Sambirano, 2008",2008,70,U.S.A.,"2,75",Trinitario,Madagascar
Rogue,Trinidad,2008,70,U.S.A.,3,Trinitario,Trinidad
Rozsavolgyi,Sur del Lago,2012,84,Hungary,"2,5",,Venezuela
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,76,Hungary,"2,25",Trinitario,Venezuela
Rozsavolgyi,"Sambirano, Akesson Estate",2012,72,Hungary,"2,5",Trinitario,Madagascar
Rozsavolgyi,Carenero Superior,2011,73,Hungary,"3,5",Criollo,Venezuela
Rozsavolgyi,Porcelana,2011,71,Hungary,"2,5",,Venezuela
Rozsavolgyi,"Aragua, Trincheras",2011,70,Hungary,"3,5",,Venezuela
Rozsavolgyi,Principe,2011,77,Hungary,"2,75",Forastero,Principe
S.A.I.D.,Malgascio,2010,64,Italy,"3,5",Trinitario,Madagascar
S.A.I.D.,100 percent,2010,100,Italy,"1,5",,
S.A.I.D.,Samana,2010,70,Italy,3,,Dominican Republic
S.A.I.D.,Arawak,2010,72,Italy,"3,5",,Carribean
S.A.I.D.,Latino,2010,72,Italy,"3,5",,
Sacred,Midnight,2012,83,U.S.A.,"2,75",,Central and S. America
Sacred,Twilight,2012,69,U.S.A.,"3,25",,Central and S. America
Salgado,Bahia Superior,2008,70,Argentina,"3,5",Forastero,Brazil
Salgado,Esmeraldas,2008,70,Argentina,"3,5",Forastero (Nacional),Ecuador
Salgado,Carenero Superior,2008,70,Argentina,"3,5",Trinitario,Venezuela
Salgado,Rio Arriba,2008,70,Argentina,"3,5",Forastero (Arriba) ASSS,Ecuador
Santander (Compania Nacional),Colombian 2008,2009,75,Colombia,"2,75",Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian w/ nibs,2009,70,Colombia,3,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Semi Dark,2006,53,Colombia,2,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian,2006,65,Colombia,3,Forastero (Nacional),Colombia
Santander (Compania Nacional),Colombian Dark,2006,70,Colombia,4,Forastero (Nacional),Colombia
Santome,Sao Tome,2011,70,France,"2,75",Forastero,Sao Tome
Scharffen Berger,San Juan de Cheni,2012,78,U.S.A.,4,,Peru
Scharffen Berger,Markham Valley,2011,68,U.S.A.,"3,75",,Papua New Guinea
Scharffen Berger,Camahogne,2010,68,U.S.A.,"3,5",Trinitario,Grenada
Scharffen Berger,Amina,2010,65,U.S.A.,"3,75","Trinitario, Criollo",Madagascar
Scharffen Berger,Tome Acu,2009,68,U.S.A.,"3,75",,Brazil
Scharffen Berger,Asante,2009,65,U.S.A.,4,Forastero,Ghana
Scharffen Berger,Ben Tre,2009,72,U.S.A.,"3,75",Trinitario,Vietnam
Scharffen Berger,Finisterra,2008,72,U.S.A.,3,Blend,"Ven., Trinidad, Mad."
Scharffen Berger,Las Islas,2007,72,U.S.A.,3,Blend,Carribean(DR/Jam/Tri)
Scharffen Berger,Nibby,2007,62,U.S.A.,3,,
Scharffen Berger,Cuyagua,2007,75,U.S.A.,"3,75",,Venezuela
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),2007,75,U.S.A.,3,Blend,Carribean
Scharffen Berger,Extra Dark,2006,82,U.S.A.,2,,
Scharffen Berger,Bittersweet,2006,70,U.S.A.,"3,5",Blend,
Scharffen Berger,Kumasi Sambirano,2006,68,U.S.A.,2,Blend,Ghana & Madagascar
Scharffen Berger,Jamaica a l'ancienne,2006,70,U.S.A.,2,Trinitario,Jamaica
Scharffen Berger,Semisweet,2006,62,U.S.A.,3,Blend,
Seaforth,Dominican Republic,2015,70,U.K.,"2,75",,Domincan Republic
Seaforth,Grenada,2015,70,U.K.,"2,75",,Grenada
Shark Mountain,Jamaica,2015,72,U.S.A.,"3,25",Trinitario,Jamaica
Shark Mountain,Papua New Guinea,2015,73,U.S.A.,"3,5",Forastero,Papua New Guinea
Shark Mountain,Cuyagua,2015,77,U.S.A.,"2,75",Criollo,Venezuela
Shark Mountain,ROIG,2015,74,U.S.A.,"3,5","Criollo, Trinitario",Dominican Republic
Shark Mountain,Ecuador,2014,75,U.S.A.,3,Trinitario,Ecuador
Shark Mountain,"Belize, 2013",2014,72,U.S.A.,"3,25","Criollo, Trinitario",Belize
Shark's,Hilo,2011,73,U.S.A.,2,,Hawaii
Shark's,"Hilo, w/ added cocoa butter",2011,73,U.S.A.,"2,5",,Hawaii
Shattel,Tingo Maria,2016,70,Peru,"3,25",,Peru
Shattell,Porcelana,2011,75,Peru,"3,5",Criollo,Peru
Sibu,Oro,2015,82,Costa Rica,"3,25",,Costa Rica
Sibu,Oscuro,2015,70,Costa Rica,"3,5",,Costa Rica
Sibu Sura,Peru,2012,70,U.S.A.,"2,5",,Peru
Silvio Bessone,Maya Belize,2011,67,Italy,3,Criollo,Belize
Silvio Bessone,"Trintade, Sao Tome",2011,65,Italy,"3,25",Forastero,Sao Tome
Silvio Bessone,"Bahia, Scavina",2011,60,Italy,"3,25",Trinitario,Brazil
Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,68,Italy,3,"Criollo, Trinitario",Colombia
Sirene,Wild Bolivia,2016,73,Canada,"3,5",,Bolivia
Sirene,Kokoa Kamili Coop,2016,73,Canada,"3,5",,Tanzania
Sirene,"Esmeraldas, Salazar Farm",2016,73,Canada,"3,75",,Ecuador
Sirene,"Somia Plantation, 2012",2015,100,Canada,3,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,100,Canada,3,,Ecuador
Sirene,Lachua w/ cane sugar,2015,73,Canada,3,,Guatemala
Sirene,"Lachua w/ maple sugar, batch 5",2015,73,Canada,"3,25",,Guatemala
Sirene,Pisa,2015,73,Canada,"3,25",,Haiti
Sirene,"Somia Plantation, 2012",2014,67,Canada,"3,75",Trinitario,Madagascar
Sirene,"Somia Plantation, 2012",2014,73,Canada,"3,75",Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas",2014,73,Canada,"3,75",,Ecuador
Sjolinds,Ghana,2015,70,U.S.A.,"2,75",Forastero,Ghana
Sjolinds,Nicaragua,2015,72,U.S.A.,3,,Nicaragua
"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70,Australia,"3,5",,Dominican Republic
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70,Australia,"3,75",Criollo,Venezuela
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70,Australia,4,Criollo,Ecuador
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70,Australia,"3,75",,Belize
"Smooth Chocolator, The",Tien Giang,2016,70,Australia,3,Trinitario,Vietnam
"Smooth Chocolator, The",Australia,2016,67,Australia,"3,75",,Australia
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70,Australia,"3,25",,Guatemala
"Smooth Chocolator, The",Akesson's Estate,2015,65,Australia,"3,25",Trinitario,Madagascar
"Smooth Chocolator, The",Akesson's Estate,2015,70,Australia,"3,5",Trinitario,Madagascar
"Smooth Chocolator, The",Kokoa Kamili,2015,67,Australia,"3,75",,Tanzania
"Smooth Chocolator, The",San Juan Estate,2015,70,Australia,"3,75",Trinitario,Trinidad
"Smooth Chocolator, The",Camino Verde,2015,72,Australia,4,,Ecuador
"Smooth Chocolator, The",Bolivia,2015,72,Australia,"2,75",,Bolivia
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,65,Australia,"3,5",,Papua New Guinea
"Smooth Chocolator, The","Maranon, batch 2",2015,67,Australia,3,Forastero (Nacional),Peru
"Smooth Chocolator, The","Chuao, batch 3",2015,70,Australia,"3,75",Trinitario,Venezuela
Snake & Butterfly,Ghana,2011,67,U.S.A.,"1,5",Forastero,Ghana
Snake & Butterfly,Madagascar,2010,68,U.S.A.,3,Trinitario,Madagascar
Snake & Butterfly,Ecuador,2010,68,U.S.A.,"3,25",,Ecuador
Sol Cacao,"Ecuador, Batch 1",2016,70,U.S.A.,"3,5",,Ecuador
Sol Cacao,Madagascar,2015,72,U.S.A.,3,Trinitario,Madagascar
Solkiki,"Maranon, Fortunato No. 4",2016,68,U.K.,"2,75",Forastero (Nacional),Peru
Solkiki,"Castillo, Hispaniola, unroasted",2016,85,U.K.,"2,75",,Domincan Republic
Solomons Gold,Solomon Island,2016,70,New Zealand,"3,25",,Solomon Islands
Solomons Gold,Solomon Island w/ nibs,2016,75,New Zealand,"3,25",,Solomon Islands
Solstice,Bundibugyo,2014,70,U.S.A.,3,"Forastero, Trinitario",Uganda
Solstice,Sambirano,2013,70,U.S.A.,3,Trinitario,Madagascar
Solstice,Amazonas,2013,70,U.S.A.,3,,Venezuela
Solstice,Bolivia,2013,70,U.S.A.,"3,25",,Bolivia
Solstice,San Martin,2013,70,U.S.A.,"3,25",,Peru
Solstice,Wasatch,2013,70,U.S.A.,"3,5",Blend,
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62,Canada,"3,5",,Domincan Republic
Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70,Canada,"3,5",Trinitario,Madagascar
Soma,"Bahia Black, batch bra50722.1",2016,70,Canada,"3,5",Forastero (Parazinho),Brazil
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,75,Canada,"3,75",,"Ven.,Ecu.,Peru,Nic."
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70,Canada,"3,75",Trinitario,Nicaragua
Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70,Canada,4,Trinitario,Vietnam
Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70,Canada,"3,25",,Ecuador
Soma,CSB Chama,2015,70,Canada,"3,5",Criollo,Venezuela
Soma,Porcelana,2015,75,Canada,4,,Venezuela
Soma,"La Tronca, Matagalpa",2014,70,Canada,"3,5",,Nicaragua
Soma,Maranon Canyon,2014,70,Canada,"3,75",Forastero (Nacional),Peru
Soma,La Dalia,2014,70,Canada,"3,25",Trinitario,Nicaragua
Soma,"Camino Verde P., Balao, Guayas",2014,80,Canada,"3,5",Forastero (Nacional),Ecuador
Soma,"Espiritu Santo, 'Smoke Monster'",2014,70,Canada,"3,75",Forastero (Amelonado),Vanuatu
Soma,Little Big Man,2014,70,Canada,"3,25",Blend,Madagascar & Ecuador
Soma,"Rizek Cacao, Domin. Rep.",2013,77,Canada,"3,75",Trinitario,Dominican Republic
Soma,Java,2013,70,Canada,"3,25",Criollo,Indonesia
Soma,"Apurimac, El Quinacho Co-op",2013,70,Canada,"2,75",Criollo,Peru
Soma,"Sangre Grande P., Trinidad",2013,70,Canada,"3,75",Trinitario,Trinidad
Soma,Chef's Blend,2013,70,Canada,"3,25",,
Soma,Patanemo,2013,70,Canada,"3,75",Criollo,Venezuela
Soma,Crazy 88,2013,88,Canada,4,,"Guat., D.R., Peru, Mad., PNG"
Soma,"Maracaibo, El Vigia",2013,70,Canada,4,Criollo,Venezuela
Soma,Equator,2013,67,Canada,4,,"Peru, Dom. Rep"
Soma,Orinoco,2013,70,Canada,"3,25",Forastero,Venezuela
Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70,Canada,4,Trinitario,Jamaica
Soma,Noula Coop,2012,70,Canada,"3,25",,Haiti
Soma,O'ahu,2012,70,Canada,"3,75",,Hawaii
Soma,"Dual Origins, Sambirano, Elvesia",2012,70,Canada,4,Blend,"Dom. Rep., Madagascar"
Soma,"Dancing in Your Head, 5 bean blend",2012,70,Canada,4,Blend,"Gre., PNG, Haw., Haiti, Mad"
Soma,Cahabon Region,2012,70,Canada,"3,5",Trinitario,Guatemala
Soma,Carenero Superior,2012,70,Canada,"3,75",Trinitario,Venezuela
Soma,Eastern Promises,2012,70,Canada,"3,5",Blend,"Mad., Java, PNG"
Soma,Papua New Guinea,2012,85,Canada,"3,5",Trinitario,Papua New Guinea
Soma,"Grenada, Black Science",2011,70,Canada,"2,75",Trinitario,Grenada
Soma,"Alto Beni, Wild Bolivian",2011,70,Canada,"3,5",Nacional,Bolivia
Soma,Peruvian,2011,64,Canada,4,,Peru
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70,Canada,4,,"Ven, Bolivia, D.R."
Soma,"Elvesia P., Black Science",2011,70,Canada,"3,75",Forastero,Dominican Republic
Soma,Chuao,2011,70,Canada,"3,5",Criollo,Venezuela
Soma,Black Science Blend 1,2010,70,Canada,"3,75","Trinitario, Nacional","DR, Ecuador, Peru"
Soma,Hispaniola,2009,70,Canada,3,Forastero,Dominican Republic
Soma,Africa,2009,70,Canada,"3,5",Forastero,Ghana
Soma,Conacado,2009,70,Canada,3,Trinitario,Dominican Republic
Soma,Papua New Guinea,2009,70,Canada,"3,5",Trinitario,Papua New Guinea
Soma,Madagascar,2009,70,Canada,"3,75",Criollo,Madagascar
Soma,Ocumare,2009,70,Canada,"3,75",Criollo,Venezuela
Somerville,Nicaragua,2014,70,U.S.A.,"3,25",,Nicaragua
Somerville,"Hawaiian, Big Island",2014,70,U.S.A.,"3,5",,Hawaii
Soul,Dominican Republic,2017,70,Canada,"3,25",,Dominican Republic
Soul,Madagascar,2017,70,Canada,"3,5",,Madagascar
Soul,Venezuela,2017,75,Canada,"3,5",,Venezuela
Soul,Ecuador,2017,75,Canada,"3,25",,Ecuador
Soul,Papua New Guinea,2017,77,Canada,"3,25",,Papua New Guinea
Soul,Tanzania,2017,80,Canada,"3,5",,Tanzania
Spagnvola,AgroCriso Plantation,2012,70,U.S.A.,3,,Dominican Republic
Spagnvola,AgroCriso Plantation,2012,80,U.S.A.,3,,Dominican Republic
Spagnvola,AgroCriso Plantation,2012,75,U.S.A.,"3,25",,Dominican Republic
Spencer,Dominican Republic,2017,70,U.S.A.,"3,75",,Dominican Republic
Spencer,Ecuador,2017,70,U.S.A.,"3,5",,Ecuador
Spencer,Peru,2017,70,U.S.A.,"2,75",,Peru
Spencer,"Dominican Republic, lot D82R",2016,70,Australia,"3,5",,Domincan Republic
Spencer,"Ecuador, lot E432314L",2016,70,Australia,"3,75",,Ecuador
Spencer,"Madagascar, lot M0403R",2016,70,Australia,"3,75",,Madagascar
Spencer,Malekula Island,2014,72,Australia,"2,75",Trinitario,Vanuatu
Sprungli (Felchlin),Alto Beni,2013,70,Switzerland,3,Criollo,Bolivia
SRSLY,Dominican Republic,2013,70,U.S.A.,3,,Dominican Republic
SRSLY,Dominican Republic,2013,84,U.S.A.,"2,25",,Dominican Republic
Starchild,"Bolivar, Arriba",2015,70,U.S.A.,3,Forastero (Nacional),Ecuador
Starchild,Hispaniola,2015,70,U.S.A.,3,,Domincan Republic
Starchild,Cacao Verapaz,2015,70,U.S.A.,3,,Guatemala
Starchild,Rio Tuma,2015,70,U.S.A.,3,Trinitario (Amelonado),Nicaragua
Starchild,Sambirano Valley,2015,70,U.S.A.,3,Trinitario,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",2012,68,Switzerland,"2,75",Trinitario,Brazil
Stella (aka Bernrain),India,2011,72,Switzerland,"3,25",,India
Stone Grindz,"Ecuador, Midnight Dark",2014,84,U.S.A.,"3,5",,Ecuador
Stone Grindz,"Ecuador, Twilght Dark",2014,70,U.S.A.,"3,5",,Ecuador
StRita Supreme,"Samar, East Visayas region",2012,65,U.S.A.,"2,5",,Philippines
StRita Supreme,"Samar, East Visayas region",2012,70,U.S.A.,"2,5",,Philippines
StRita Supreme,"Samar, East Visayas region",2012,75,U.S.A.,"2,75",,Philippines
Sublime Origins,Sambirano,2013,67,U.S.A.,"2,75",Trinitario,Madagascar
Sublime Origins,Moho Valley,2013,78,U.S.A.,"3,25",Trinitario,Belize
Summerbird,Peru,2016,61,Denmark,"2,5","Criollo, Trinitario",Peru
Summerbird,Peru,2016,71,Denmark,3,"Criollo, Trinitario",Peru
Suruca Chocolate,Venezuela,2016,70,Venezuela,"2,75",,Venezuela
Suruca Chocolate,Venezuela,2016,60,Venezuela,3,,Venezuela
Svenska Kakaobolaget,Sri Lanka,2015,70,Sweden,"2,75","Criollo, Trinitario",Sri Lanka
Szanto Tibor,Nacional,2015,70,Hungary,"3,25",,Ecuador
Szanto Tibor,Baracoa,2015,88,Hungary,"3,25",Trinitario,Cuba
Szanto Tibor,Ambolikapiky,2015,70,Hungary,"3,25",Trinitario,Madagascar
Szanto Tibor,"Winak, Sumaco",2015,70,Hungary,"3,75",Forastero (Nacional),Ecuador
Szanto Tibor,"Ben Tre, Mekong Delta",2015,70,Hungary,"3,25",Trinitario,Vietnam
Szanto Tibor,"Fazenda Sempre Firme, Bahia",2015,70,Hungary,"3,5",Forastero (Parazinho),Brazil
Szanto Tibor,Porcelana,2014,70,Hungary,"3,5",Criollo,Venezuela
Szanto Tibor,Baracoa,2014,70,Hungary,"3,75",Trinitario,Cuba
Szanto Tibor,"Autumn, Primary Harvest, 2012",2013,70,Hungary,"3,5",Criollo,Madagascar
Szanto Tibor,"Spring, Secondary Harvest, 2012",2013,70,Hungary,"3,5",Criollo,Madagascar
Szanto Tibor,Cacao Blanco,2013,70,Hungary,"3,25",,Nicaragua
Szanto Tibor,Santo Domingo,2012,70,Hungary,"3,25",,Dominican Republic
Szanto Tibor,Millot Plantation,2012,70,Hungary,"3,25",,Madagascar
Szanto Tibor,"Ayacucho, ""El Guinacho""",2012,70,Hungary,"3,75",,Peru
Szanto Tibor,Crudo,2011,70,Hungary,3,,Venezuela
Tabal,Costa Rica,2013,70,U.S.A.,"2,75",,Costa Rica
Tabal,Dominican Republic,2013,70,U.S.A.,"2,75",,Dominican Republic
Tabal,"Chiapas, Lacandon Jungle",2013,70,U.S.A.,"2,5",,Mexico
Tabal,Peru,2013,70,U.S.A.,3,,Peru
Tablette (aka Vanillabeans),Colombia,2015,70,Japan,3,,Colombia
Tablette (aka Vanillabeans),Papua,2015,62,Japan,"3,25",,Papua New Guinea
Tablette (aka Vanillabeans),Vietnam,2015,60,Japan,"3,25",Trinitario,Vietnam
Tablette (aka Vanillabeans),Trinidad,2015,77,Japan,"2,75",Trinitario,Trinidad
Tan Ban Skrati,"Paramaribo, batch 20160043-01",2016,70,Suriname,"3,25",Trinitario,Suriname
Taza,Belize,2014,68,U.S.A.,3,Trinitario,Belize
Taza,Alto Beni,2011,87,U.S.A.,"3,25",,Bolivia
Taza,Chiapan,2009,75,U.S.A.,"2,75",,Mexico
Taza,"Dark, Stone Ground",2007,70,U.S.A.,3,,Dominican Republic
TCHO,West Africa,2016,62,U.S.A.,2,Forastero,West Africa
TCHO,Peru- Ecuador,2012,99,U.S.A.,"3,25",,"Peru, Ecuador"
TCHO,TCHOPro 60.5,2009,60,U.S.A.,"2,75",,
TCHO,TCHOPro 68,2009,68,U.S.A.,3,,
TCHO,Chocolatey-beta,2008,70,U.S.A.,"2,5",Forastero,Ghana
TCHO,Fruity-beta,2008,70,U.S.A.,"2,5",,Peru
TCHO,Citrus-beta,2008,70,U.S.A.,"2,75",,Madagascar
TCHO,Nutty-beta,2008,70,U.S.A.,"2,5",,Peru
Tejas,Concepcion,2012,70,U.S.A.,"2,75",,Madagascar
Tejas,Bayou Blend,2012,70,U.S.A.,3,Blend,"Ecuador, Mad., PNG"
Tejas,Aranama,2012,70,U.S.A.,3,,Papua New Guinea
Tejas,Presidio,2012,70,U.S.A.,"3,5",,Dominican Republic
Tejas,"La Bahia, w/ cane juice",2012,70,U.S.A.,"3,25",,Ecuador
Tejas,Capistrano,2012,70,U.S.A.,2,,Peru
Tejas,"La Bahia, w/ cane sugar",2012,70,U.S.A.,"3,25",,Ecuador
Tejas,San Jose,2012,70,U.S.A.,"2,75",,Bolivia
Tejas,Capistrano*,2012,70,U.S.A.,3,,Madagascar
Tejas,Espada,2012,70,U.S.A.,"3,25",,Mexico
Tejas,Espada,2012,70,U.S.A.,"2,75",,Brazil
Tejas,Concepcion*,2012,80,U.S.A.,3,,Venezuela
Tejas,San Jose,2012,67,U.S.A.,"3,25",,Bolivia
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",2012,70,U.S.A.,"3,5",Forastero (Parazinho),Brazil
Terroir,Peru,2015,70,U.S.A.,"2,75",,Peru
Terroir,Belize,2015,70,U.S.A.,"3,75",Trinitario,Belize
Terroir,Madagascar,2015,70,U.S.A.,"3,75",Trinitario,Madagascar
Terroir,Ecuador,2015,70,U.S.A.,"3,25",,Ecuador
Terroir,Oko Caribe,2015,70,U.S.A.,"3,5",,Domincan Republic
Terroir,Guatemala,2015,70,U.S.A.,"3,75",Trinitario,Guatemala
Terroir,Ecuador,2014,77,U.S.A.,"3,25",,Ecuador
Terroir,Madagascar,2014,67,U.S.A.,"3,75",Trinitario,Madagascar
Terroir,Uganda,2014,73,U.S.A.,"3,75",Forastero,Uganda
The Barn,Peru,2015,70,Sweden,3,,Peru
Theo,Congo w/ nibs,2012,65,U.S.A.,"3,25",Forastero,Congo
